business_id,name,address,city,state,postal,lat,lon,categories,opening_hours,0star,1star,2star,3star,4star,5star,totalreview,negative_count,neutral_count,positive_count,sentiment_score,avg_star_rating
0X0u6-dHSDZVNjhPmFgWJA,HotBox Pizza,14300 Mundy Dr,Noblesville,IN,46060,39.9958864,-86.0022149,"Food, Food Delivery Services, Pizza, Restaurants","{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-23:0', 'Saturday': '11:0-23:0', 'Sunday': '11:0-22:0'}",0,5,5,1,2,2,15,10,1,4,-0.4,2.4
0X4FRcNtIWeh-DWT_qrCMg,Jet's Pizza,"130 Long Hollow Pike, Ste 300",Goodlettsville,TN,37072,36.323012,-86.710126,"Pizza, Food, Sandwiches, Food Delivery Services, Salad, Italian, Restaurants","{'Monday': '10:0-22:0', 'Tuesday': '10:0-22:0', 'Wednesday': '10:0-22:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-23:0', 'Saturday': '10:0-23:0', 'Sunday': '10:0-22:0'}",0,3,0,1,0,2,6,3,1,2,-0.167,2.67
0XMi3W4nBFnoARYfzPK4Jw,Tang's Chicken,2001 Gulf To Bay Blvd,Clearwater,FL,33765,27.9601029,-82.7540775,"Restaurants, Chicken Wings, Fast Food, Asian Fusion, Burgers","{'Monday': '12:0-23:0', 'Tuesday': '12:0-23:0', 'Wednesday': '12:0-23:0', 'Thursday': '12:0-23:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-23:0'}",0,2,3,1,5,24,35,5,1,29,0.686,4.31
0XQlcA0Y5bC8urU_j2gviA,Rite Aid,235 N Maple Ave,Marlton,NJ,08053,39.914864,-74.923951,"Convenience Stores, Shopping, Food, Drugstores","{'Monday': '7:0-23:0', 'Tuesday': '7:0-23:0', 'Wednesday': '7:0-23:0', 'Thursday': '7:0-23:0', 'Friday': '7:0-23:0', 'Saturday': '7:0-23:0', 'Sunday': '8:0-20:0'}",0,3,1,0,0,2,6,4,0,2,-0.333,2.5
0X_s2KTHYEMVxiqzFosYGA,Mojo Books & Records,2540 E Fowler Ave,Tampa,FL,33612,28.0554679,-82.4302895,"Music & DVDs, Coffee & Tea, Food, Bookstores, Vinyl Records, Shopping, Books, Mags, Music & Video","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-19:0'}",0,2,1,3,25,67,98,3,3,92,0.908,4.57
0XqNLXvLK3n6j5uDww1qCA,Local Harvest Cafe,3137 Morgan Ford Rd,Saint Louis,MO,63116,38.6032266,-90.2615701,"American (Traditional), Breakfast & Brunch, Restaurants, Coffee & Tea, Food, Caterers, Vegetarian, Sandwiches, Event Planning & Services, Cafes, Grocery","{'Saturday': '8:0-15:0', 'Sunday': '8:0-15:0'}",0,4,6,10,36,31,87,10,10,67,0.655,3.97
0XwK_AmMuaLSXRV3BQ_yKw,Schakolad Chocolate Factory,408 S Howard Ave,Tampa,FL,33606,27.9403334,-82.4826376,"Desserts, Specialty Food, Food, Candy Stores, Chocolatiers & Shops","{'Monday': '11:0-18:0', 'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-18:0', 'Saturday': '12:0-17:0'}",0,0,1,1,3,1,6,1,1,4,0.5,3.67
0Y5OG0uk8exyeYdqxKa1XA,Devil's Acre Tavern,5691 Easton Rd,Plumsteadville,PA,18949,40.37936,-75.145475,"Restaurants, Bars, Food, Cocktail Bars, Beer, Wine & Spirits, German, Nightlife, American (New)","{'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '14:0-22:0', 'Sunday': '11:0-20:0'}",0,3,11,10,45,66,135,14,10,111,0.719,4.19
0Y8xQvpbmO02SsFZtamR5A,Long John Silver's,12294 St Charles Rock Rd,Bridgeton,MO,63044,38.7520307,-90.4280211,"Restaurants, Fast Food, Seafood","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}",0,6,4,3,0,2,15,10,3,2,-0.533,2.2
0YELKCY1VMIA3gmP2DkHSg,Kahwa Coffee Roasting,808 N Tampa St,Tampa,FL,33602,27.9505119,-82.4601482,"Coffee & Tea, Food, Coffee Roasteries, Restaurants, Cafes","{'Monday': '6:0-18:0', 'Tuesday': '6:0-18:0', 'Wednesday': '6:0-18:0', 'Thursday': '6:0-18:0', 'Friday': '6:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '8:0-18:0'}",0,5,7,7,26,29,74,12,7,55,0.581,3.91
0YI4tyK4MrTAveuj2js4OA,Firehouse Subs,"6530 Seville Rd., #103",Isla Vista,CA,93117,34.4119196,-119.8548175,"Hot Dogs, Sandwiches, Fast Food, Restaurants, Delis, Cheesesteaks","{'Monday': '10:30-23:0', 'Tuesday': '10:30-23:0', 'Wednesday': '10:30-23:0', 'Thursday': '10:30-23:0', 'Friday': '10:30-23:0', 'Saturday': '10:30-23:0', 'Sunday': '10:30-22:0'}",0,0,1,1,4,11,17,1,1,15,0.824,4.47
0YbIF5pSvcArYqGmpQbP6g,Nordstrom Ebar Artisan Coffee,190 N Gulph Rd,King of Prussia,PA,19406,40.0868259,-75.3920634,"Internet Cafes, Food, Coffee & Tea","{'Monday': '8:30-21:0', 'Tuesday': '8:30-21:0', 'Wednesday': '8:30-21:0', 'Thursday': '8:30-21:0', 'Friday': '8:30-21:0', 'Saturday': '8:30-21:0', 'Sunday': '10:0-18:0'}",0,1,0,0,0,6,7,1,0,6,0.714,4.43
0YsKkIYFMkXbhNROCxaJuA,Swiss Farms,730 S Chester Rd,Swarthmore,PA,19081,39.8889658,-75.3549957,"Restaurants, Farmers Market, Food, Sandwiches, Grocery","{'Monday': '6:0-22:0', 'Tuesday': '6:0-22:0', 'Wednesday': '6:0-22:0', 'Thursday': '6:0-22:0', 'Friday': '6:0-22:0', 'Saturday': '6:0-22:0', 'Sunday': '6:0-22:0'}",0,0,0,0,3,1,4,0,0,4,1.0,4.25
0Z8ps_OfcR9eJaV2JtxigA,Square One Coffee,249 S 13th St,Philadelphia,PA,19107,39.9471691145,-75.16239379,"Coffee & Tea, Food, Cafes, Restaurants","{'Monday': '0:0-0:0', 'Tuesday': '7:30-16:0', 'Wednesday': '7:30-16:0', 'Thursday': '8:0-16:0', 'Friday': '7:30-16:0', 'Saturday': '8:0-16:0', 'Sunday': '8:0-16:0'}",0,7,3,9,37,74,130,10,9,111,0.777,4.29
0ZUPM643ZMhOoE7svE8NDg,New Orleans Food and Spirits,"2330 Lapalco Blvd, Ste 13",Harvey,LA,70058,29.8738692,-90.0576356,"Pizza, Nightlife, Restaurants, Bars, Seafood","{'Monday': '11:0-20:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0'}",0,11,11,25,37,125,209,22,25,162,0.67,4.22
0ZcYZNGb85gscHglo04qSA,Miguel's Mexican Food,13901 S Virginia St,Reno,NV,89511,39.4062621115,-119.7489730084,"Restaurants, Seafood, Mexican, Nightlife, Bars","{'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '12:0-20:0'}",0,22,30,17,46,74,189,52,17,120,0.36,3.63
0ZqeykdkCj8duTBf_oZ62g,Buns & Roses Organic Wholegrain Bakery,6519 111 Street NW,Edmonton,AB,T6H 4R5,53.502652,-113.5162558,"Bakeries, Food","{'Tuesday': '9:30-17:30', 'Wednesday': '9:30-17:30', 'Thursday': '9:30-17:30', 'Friday': '9:30-17:30', 'Saturday': '9:30-17:0'}",0,0,0,0,1,4,5,0,0,5,1.0,4.8
0ZsqqzHu1HHkDdIKoivi5g,Goody Goody Burgers,1601 W Swann Ave,Tampa,FL,33606,27.937562888,-82.4760280006,"Restaurants, Burgers, Food, Diners, Breakfast & Brunch, Desserts, Sandwiches","{'Monday': '0:0-0:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",0,52,46,80,103,246,527,98,80,349,0.476,3.84
0ZvwD_zqnIS8MyaU95hSqA,Fonda La Hermanita,198 W Cushing St,Tucson,AZ,85701,32.216751,-110.973134,"Cafes, Coffee & Tea, Restaurants, Food","{'Monday': '8:0-14:0', 'Tuesday': '8:0-14:0', 'Wednesday': '8:0-14:0', 'Thursday': '8:0-14:0', 'Friday': '8:0-14:0', 'Saturday': '8:0-14:0', 'Sunday': '8:0-14:0'}",0,0,0,0,0,10,10,0,0,10,1.0,5.0
0ZxN3bjsXuWw1h8v60gnmA,Starwood Pizza,12637 Old Hickory Blvd,Antioch,TN,37013,36.035181819,-86.6102804035,"Nightlife, Sandwiches, Salad, Food Delivery Services, Restaurants, Food, Bars, Pizza, Sports Bars, Chicken Wings","{'Monday': '10:30-22:0', 'Tuesday': '10:30-22:0', 'Wednesday': '10:30-22:0', 'Thursday': '10:30-22:0', 'Friday': '10:30-22:0', 'Saturday': '10:30-22:0', 'Sunday': '10:30-22:0'}",0,9,4,9,11,32,65,13,9,43,0.462,3.82
0ZzTFwUvYV4Yt00_Leupwg,Pizza Hut,8070 49th St Units 23,Pinellas Park,FL,33781,27.845422,-82.7004959067,"Chicken Wings, Pizza, Restaurants, Italian, Fast Food","{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-23:0'}",0,4,1,0,1,1,7,5,0,2,-0.429,2.14
0_3sLdpwzhXnkjSA3My71Q,Myers Front Porch,162 E Main St,Hendersonville,TN,37075,36.3066027653,-86.6092118825,"Food, Coffee & Tea, Restaurants, Breakfast & Brunch","{'Monday': '8:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-19:0', 'Thursday': '8:0-19:0', 'Friday': '8:0-19:0', 'Saturday': '8:0-19:0', 'Sunday': '8:0-19:0'}",0,4,4,9,10,20,47,8,9,30,0.468,3.81
0_EFFbKTi5OrrPXMRZv19g,Leonhardt's No Frills,15411 97th Street NW,Edmonton,AB,T5X 5V3,53.6156887,-113.4901645,"Grocery, Food","{'Monday': '8:0-22:0', 'Tuesday': '8:0-22:0', 'Wednesday': '8:0-22:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-22:0'}",0,2,2,2,2,0,8,4,2,2,-0.25,2.5
0_GkFTdRWeKyeI5O8ROmnA,Happy Life CBD,1537 N Milwaukee St,Boise,ID,83704,43.618779,-116.2851722,"Bubble Tea, Coffee & Tea, Shopping, Food, Cannabis Dispensaries, Vitamins & Supplements","{'Monday': '10:0-19:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '11:0-18:0'}",0,0,0,2,0,5,7,0,2,5,0.714,4.43
0_PeeilTHSMuWQby19igOQ,Publix,250 3rd St S,St. Petersburg,FL,33701,27.769134,-82.636405,"Food, Grocery, Health & Medical","{'Monday': '7:0-22:0', 'Tuesday': '7:0-22:0', 'Wednesday': '7:0-22:0', 'Thursday': '7:0-22:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-22:0'}",0,16,7,1,7,9,40,23,1,16,-0.175,2.65
0_Q7obxRK_I--9wnDx2iEQ,Shake Shack,900 Airline Dr,Kenner,LA,70062,29.9860303,-90.2577609,"Desserts, Food, Burgers, American (Traditional), Restaurants","{'Monday': '3:0-22:0', 'Tuesday': '3:0-22:0', 'Wednesday': '3:0-22:0', 'Thursday': '3:0-22:0', 'Friday': '3:0-22:0', 'Saturday': '3:0-22:0', 'Sunday': '3:0-22:0'}",0,3,2,3,0,1,9,5,3,1,-0.444,2.33
0_fd3nMhIVlJyLV76dTCAQ,Krystal,1201 Murfreesboro Rd,Nashville,TN,37217,36.0152661,-86.7034410685,"Restaurants, Fast Food, Burgers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",0,3,0,0,1,2,6,3,0,3,0.0,2.83
0_gh-ZRllduRLrjaYy0Icg,Wawa,949 Montgomery Ave,Narberth,PA,19072,40.0122256739,-75.2619556997,"Gas Stations, Food, Automotive, Restaurants, Sandwiches, Convenience Stores, Coffee & Tea","{'Monday': '5:0-0:0', 'Tuesday': '5:0-0:0', 'Wednesday': '5:0-0:0', 'Thursday': '5:0-0:0', 'Friday': '5:0-0:0', 'Saturday': '5:0-0:0', 'Sunday': '5:0-0:0'}",0,3,1,0,2,1,7,4,0,3,-0.143,2.57
0_pmYTKT_QGRPar0RXPn5g,Worldwide International Food Market,7238 N Lindbergh Blvd,Hazelwood,MO,63042,38.7821090668,-90.354819256,"Grocery, Butcher, Food, Nightlife, Restaurants, Ethnic Grocery, Ethnic Food, Herbs & Spices, Specialty Food, International Grocery, Hookah Bars, Chicken Wings, Shopping, Tobacco Shops, Bars, Mediterranean, Middle Eastern","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-20:0'}",0,0,0,0,4,6,10,0,0,10,1.0,4.6
0a1KouvHD546FJ27sfW8SA,Ristorante Toscana,1990 Rt 70 E,Cherry Hill,NJ,08003,39.8998050642,-74.953078901,"Italian, Restaurants, Food","{'Monday': '11:30-21:0', 'Tuesday': '11:30-21:0', 'Wednesday': '11:30-21:0', 'Thursday': '11:30-21:0', 'Friday': '11:30-22:0', 'Saturday': '12:0-22:0', 'Sunday': '12:0-20:30'}",0,18,6,14,17,51,106,24,14,68,0.415,3.73
0a9zhrYfp-KDqhMxA3bWWQ,Hubig's Pies,2417 Dauphine St,New Orleans,LA,70117,29.965997,-90.053606,"Restaurants, Bakeries, Food","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-13:0'}",0,0,0,0,0,5,5,0,0,5,1.0,5.0
0aLaW7RaZCiAUR5UuiYNww,Smoothie King,900-A Terry Pkwy,Terrytown,LA,70056,29.892183,-90.031166,"Vitamins & Supplements, Food, Specialty Food, Juice Bars & Smoothies, Shopping, Health Markets","{'Monday': '0:0-0:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-19:0', 'Thursday': '7:0-19:0', 'Friday': '7:0-19:0', 'Saturday': '9:0-20:0', 'Sunday': '11:0-18:0'}",0,1,0,0,0,3,4,1,0,3,0.5,4.0
0aPFLEnfRDq8DfhOkbZ9RQ,Westville Brewery,"201 Broadway, Ste B",Westville,NJ,08093,39.8704638,-75.1265807,"Breweries, Food","{'Wednesday': '17:0-21:0', 'Thursday': '17:0-22:0', 'Friday': '15:0-22:0', 'Saturday': '13:0-22:0', 'Sunday': '13:0-18:0'}",0,0,0,0,1,4,5,0,0,5,1.0,4.8
0aRRWpGJubmjJAOH3Aod2A,Japanese Village,1638-8882 170 Street NW,Edmonton,AB,T5T 4M2,53.5235019199,-113.6238562737,"Steakhouses, Seafood, Restaurants, Japanese","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '11:0-18:0'}",0,0,0,1,0,1,2,0,1,1,0.5,4.0
0aUlooXPSltR7-s7Wfsa6A,Willie's Chicken Shack,229 Bourbon St,New Orleans,LA,70130,29.955379,-90.068882,"Cajun/Creole, Soul Food, Fast Food, Restaurants, Chicken Wings, American (Traditional)","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-1:0', 'Friday': '10:0-3:0', 'Saturday': '10:0-3:0', 'Sunday': '11:0-1:0'}",0,43,20,56,78,106,303,63,56,184,0.399,3.61
0ac0d0JH7PPjBO_iZcOTDg,Pan's Soul Food,5751 Old Hickory Blvd,Nashville-Davidson metropolitan government (balance),TN,37076,36.1733093,-86.6026487,"Restaurants, American (Traditional), Southern, Soul Food, Sandwiches","{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0'}",0,1,0,0,3,2,6,1,0,5,0.667,3.83
0adJ6Qxpvic8kWYEBWp3vw,Grocery Outlet Bargain Market,1023 West County Line Rd,Warminster,PA,18974,40.201046,-75.11988,"Food, Grocery, Discount Store, Shopping","{'Monday': '0:0-0:0', 'Tuesday': '7:0-21:0', 'Wednesday': '7:0-21:0', 'Thursday': '7:0-21:0', 'Friday': '7:0-21:0', 'Saturday': '7:0-21:0', 'Sunday': '7:0-21:0'}",0,0,0,0,3,2,5,0,0,5,1.0,4.4
0ak-7uV9Nb7nF_l-mMCysA,Oishii Poké,938 Arch St,Philadelphia,PA,19107,39.9532717,-75.1562016,"Restaurants, Mexican, Food, Hawaiian, Poke, Japanese","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-21:0'}",0,3,11,17,39,80,150,14,17,119,0.7,4.21
0b1Ujdimr2gdc9Ic4oIxuA,Amanda's Bar None,630 Lower Landing Rd,Gloucester Township,NJ,08012,39.8284077123,-75.0772022853,"Sports Bars, American (Traditional), Restaurants, Nightlife, Food, Bars, Breweries","{'Monday': '11:0-1:0', 'Tuesday': '11:0-1:0', 'Wednesday': '11:0-1:0', 'Thursday': '11:0-3:0', 'Friday': '11:0-3:0', 'Saturday': '11:0-3:0', 'Sunday': '12:0-1:0'}",0,10,6,4,4,8,32,16,4,12,-0.125,2.81
0bFgBWMmCTXwGT932s6z2A,PJ's Coffee,300 Canal St,New Orleans,LA,70130,29.950237,-90.066203,"Food, Bagels, Coffee & Tea, Bakeries, Restaurants, Breakfast & Brunch, Patisserie/Cake Shop","{'Monday': '7:0-13:0', 'Tuesday': '7:0-13:0', 'Wednesday': '7:0-13:0', 'Thursday': '7:0-13:0', 'Friday': '7:0-18:0', 'Saturday': '7:0-18:0', 'Sunday': '7:0-18:0'}",0,3,3,4,3,8,21,6,4,11,0.238,3.48
0bGKoS0k6je2SnuFyzfQ2g,Grace Restaurant,120 8th Ave,Saint Pete Beach,FL,33706,27.6879638,-82.7378033,"American (New), Restaurants, Seafood, Wine Bars, Nightlife, Bars","{'Monday': '0:0-0:0', 'Tuesday': '16:0-23:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '16:0-23:0', 'Saturday': '16:0-23:0', 'Sunday': '11:0-15:0'}",0,11,10,3,14,45,83,21,3,59,0.458,3.87
0bLvKEwQaFYovyfpZ0HdJA,Five Guys,2802 N Campbell Ave,Tucson,AZ,85719,32.257996,-110.943475,"Restaurants, Burgers, American (New), Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '16:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}",0,7,14,14,15,17,67,21,14,32,0.164,3.31
0bPLkL0QhhPO5kt1_EXmNQ,Zio's Italian Market,2575 E Bay Dr,Largo,FL,33771,27.9161159,-82.7604608,"Food, Delis, Italian, Bakeries, Restaurants","{'Monday': '10:0-18:0', 'Tuesday': '10:0-20:0', 'Wednesday': '10:0-20:0', 'Thursday': '10:0-20:0', 'Friday': '10:0-20:0', 'Saturday': '10:0-20:0'}",0,5,4,1,14,56,80,9,1,70,0.763,4.4
0bSqRNkj7dkDifzfefvIPQ,Royal Cakery,"10800 Morrison Rd, Ste 107",New Orleans,LA,70127,30.0447865,-89.9750571,"Food, Bakeries, Restaurants","{'Tuesday': '10:0-17:0', 'Wednesday': '10:0-17:0', 'Thursday': '10:0-17:0', 'Friday': '10:0-17:0', 'Saturday': '10:0-17:0'}",0,2,1,0,2,9,14,3,0,11,0.571,4.07
0bb_b3Neemt_LOZfxhnFXA,Artesano Cafe,109 Green Ln,Philadelphia,PA,19127,40.027066,-75.2267952,"Shopping, Art Galleries, Restaurants, Coffee Roasteries, Cafes, Coffee & Tea, Food, Arts & Entertainment","{'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-22:0', 'Friday': '8:0-22:0', 'Saturday': '8:0-22:0', 'Sunday': '8:0-18:0'}",0,2,0,0,1,9,12,2,0,10,0.667,4.25
0bk28CEAtr-sQw-uq9umQg,The Local,"Souderton Train Station, 2 W Broad St",Souderton,PA,18964,40.3090063,-75.3204885,"American (Traditional), Food, Breakfast & Brunch, Restaurants","{'Monday': '7:0-14:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-22:0', 'Saturday': '7:0-22:0', 'Sunday': '7:0-20:0'}",0,10,7,4,22,18,61,17,4,40,0.377,3.51
0ble3dYWCsUnJ6CU0Vzr7A,Asian Taste,"116 Royal Oaks Blvd, Ste 128",Franklin,TN,37067,35.9167761,-86.8277718,"Food, Asian Fusion, Chinese, Restaurants","{'Monday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '12:0-21:30'}",0,8,6,6,14,50,84,14,6,64,0.595,4.1
0bqfOY_rF8HCVrDMgnWLYA,Seven Cups,2516 E 6th St,Tucson,AZ,85716,32.2278958,-110.9349177,"Food, Coffee & Tea, Tea Rooms","{'Monday': '11:0-17:0', 'Tuesday': '11:0-17:0', 'Wednesday': '11:0-17:0', 'Thursday': '11:0-17:0', 'Friday': '11:0-17:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-17:0'}",0,2,1,5,14,51,73,3,5,65,0.849,4.52
0bva3FQFTS22NZ-jrkUzAQ,The Canadian Brewhouse,1320 Webber Greens Dr NW,Edmonton,AB,T5T 0W5,53.528173,-113.687819,"Burgers, Bars, Restaurants, Food, Nightlife, Sports Bars, Canadian (New)","{'Monday': '0:0-0:0', 'Tuesday': '11:0-2:0', 'Wednesday': '12:0-23:59', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '10:0-0:0', 'Sunday': '10:0-0:0'}",0,6,3,2,2,5,18,9,2,7,-0.111,2.83
0bvtIbpsqBJZpRKSPwIfNw,Panorama,14 N Front St,Philadelphia,PA,19106,39.950201,-75.142285,"Hotels & Travel, Bars, Food, Wine Bars, Beer, Wine & Spirits, Event Planning & Services, Nightlife, Hotels, Gluten-Free, Restaurants, Italian","{'Wednesday': '17:0-21:0', 'Thursday': '17:0-21:0', 'Friday': '17:0-22:0', 'Saturday': '15:0-22:0', 'Sunday': '17:0-19:30'}",0,22,21,21,47,79,190,43,21,126,0.437,3.74
0bzkJPZaxJI0aWh20ayBJQ,Subway,101 W Washington,Millstadt,IL,62260,38.4616615265,-90.0929554558,"Restaurants, Sandwiches, Fast Food","{'Monday': '9:0-20:0', 'Tuesday': '9:0-20:0', 'Wednesday': '9:0-20:0', 'Thursday': '9:0-20:0', 'Friday': '9:0-20:0', 'Saturday': '9:0-20:0', 'Sunday': '9:0-20:0'}",0,4,1,0,0,0,5,5,0,0,-1.0,1.2
0c9jXm3tggwKsszKFJhylw,O’bar Cafe,"1063 S State Rte 157, Ste 12",Edwardsville,IL,62025,38.7896532,-89.9804824,"Breakfast & Brunch, Coffee & Tea, Juice Bars & Smoothies, Food, Restaurants","{'Tuesday': '6:0-14:0', 'Wednesday': '6:0-14:0', 'Thursday': '6:0-14:0', 'Friday': '6:0-14:0', 'Saturday': '6:0-14:0', 'Sunday': '6:0-14:0'}",0,0,1,0,0,2,3,1,0,2,0.333,4.0
0cRXy5Q6Z19UjcsBCVeuOg,AJ’s Jazzy Grill,1525 N Claiborne Ave,New Orleans,LA,70116,29.9718022,-90.0672477,"Restaurants, Chicken Wings, Burgers, Seafood","{'Tuesday': '12:0-19:0', 'Wednesday': '12:0-19:0', 'Thursday': '12:0-19:0', 'Friday': '12:0-19:0', 'Saturday': '12:0-19:0'}",0,0,0,0,0,4,4,0,0,4,1.0,5.0
0cddB9WRKcQhzAEXEav81w,Pint Size Bakery & Coffee,3133 Watson Rd,Saint Louis,MO,63139,38.6066445454,-90.2937532808,"Food, Desserts, Bakeries, Coffee & Tea, Cupcakes","{'Monday': '0:0-0:0', 'Tuesday': '7:0-14:0', 'Wednesday': '7:0-14:0', 'Thursday': '7:0-14:0', 'Friday': '8:0-12:0', 'Saturday': '8:0-14:0'}",0,3,7,5,18,107,140,10,5,125,0.821,4.56
0ctfzwGwE7nxXpAijy_ahg,Trader Joe's,13343 Manchester Rd,Des Peres,MO,63131,38.601039,-90.4671556,"Specialty Food, Flowers & Gifts, Florists, Beer, Wine & Spirits, Grocery, Shopping, Food","{'Monday': '0:0-0:0', 'Tuesday': '9:0-19:0', 'Wednesday': '8:0-21:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-21:0', 'Saturday': '9:0-19:0', 'Sunday': '8:0-17:0'}",0,0,2,1,6,18,27,2,1,24,0.815,4.48
0d3SVVYxndhQJWByirk8rA,Crepes Celeste,707 Neshaminy Mall,Bensalem,PA,19020,40.1388513,-74.9546221,"Restaurants, Desserts, French, Food, Creperies","{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-21:0', 'Sunday': '10:0-18:0'}",0,1,0,0,0,3,4,1,0,3,0.5,4.0
0dEM3wWneIKVGMMN3VbxeA,Doughboy Donuts,"5272 Sparks Blvd, unit 106",Sparks,NV,89436,39.5885583267,-119.7254332155,"Food, Donuts","{'Monday': '5:0-19:0', 'Tuesday': '5:0-19:0', 'Wednesday': '5:0-19:0', 'Thursday': '5:0-19:0', 'Friday': '5:0-19:0', 'Saturday': '5:0-19:0', 'Sunday': '5:0-19:0'}",0,3,0,0,7,54,64,3,0,61,0.906,4.7
0dEqaFg1zj0rpH7t8WQHHQ,River Mill Restaurant,765 Farnsworth Ave,Bordentown,NJ,08505,40.1388144,-74.705743,"American (Traditional), Restaurants, Event Planning & Services, Seafood, Portuguese, Caterers","{'Monday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-0:0', 'Saturday': '16:0-0:0', 'Sunday': '11:0-22:0'}",0,2,1,1,0,4,8,3,1,4,0.125,3.38
